,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_c1,param_c2,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
74,18.53079279263814,2.8281256052962647,3.2983287970225015,0.2403689182787709,0.6,0.8,"{'c1': 0.6, 'c2': 0.8}",0.6252730109204369,0.638655462184874,0.5724099910945252,0.6121128213999453,0.02860079895337427,64,0.6019349411104881,0.6256637168141592,0.6540874925167957,0.6272287168138143,0.02131992922590003
75,17.894874731699627,1.015859360443684,3.285842180252075,0.23862438766783747,0.6,0.9,"{'c1': 0.6, 'c2': 0.9}",0.6252730109204369,0.6387219698080023,0.5723857179204478,0.612126899549629,0.028632612661701386,62,0.6019349411104881,0.625627862722103,0.6540874925167957,0.6272167654497955,0.02132081320299393
76,16.162094990412395,0.39671291242711093,3.3367203076680503,0.2625339896493118,0.6,1.0,"{'c1': 0.6, 'c2': 1.0}",0.6252730109204369,0.6387219698080023,0.5723857179204478,0.612126899549629,0.028632612661701386,62,0.6019349411104881,0.625627862722103,0.6540849818149561,0.6272159285491824,0.02131975845974451
36,15.128371715545654,0.9732637768557472,3.2961436907450357,0.2075110410408765,0.3,0.3,"{'c1': 0.3, 'c2': 0.3}",0.6258248617799179,0.6388577554700063,0.5717917213913486,0.6121581128804242,0.02903501622605916,61,0.6030418428614817,0.6266280432523273,0.6547735129864374,0.628147799700082,0.021146688759309785
70,17.399305899937946,1.1023867981256443,3.3176842530568442,0.28593398652239793,0.6,0.4,"{'c1': 0.6, 'c2': 0.4}",0.6252172750367696,0.6387572663768257,0.5725915875169607,0.6121887096435187,0.02853981898916388,60,0.6019676115252496,0.6257657856905893,0.6538384801259172,0.6271906257805854,0.021200147472890774
71,17.910773356755573,1.027258653856451,3.3127667903900146,0.2543551650437489,0.6,0.5,"{'c1': 0.6, 'c2': 0.5}",0.625306413513393,0.6387572663768257,0.5725915875169607,0.6122184224690598,0.028553410735311542,59,0.6019816788184708,0.625674599663806,0.6538529750820253,0.6271697511881008,0.021202742787602008
37,16.945618152618408,1.1323376597738632,3.3327252864837646,0.28186006574353073,0.3,0.4,"{'c1': 0.3, 'c2': 0.4}",0.6258582255907267,0.6388740076949301,0.5719493069978383,0.6122271800944984,0.02897220440167914,58,0.6029528570761108,0.6265779408838679,0.6550363539634687,0.628189050641149,0.02129349537599625
35,17.801819562911987,0.7180637607112613,3.3083647092183432,0.27984693868550875,0.3,0.2,"{'c1': 0.3, 'c2': 0.2}",0.6258248617799179,0.6388266250852743,0.5720459263652925,0.6122324710768283,0.02890767192460996,57,0.603055931965796,0.6266003316749585,0.6548178352982891,0.6281580329796812,0.021160395147013688
67,18.04428219795227,0.9359667507269315,3.3042689164479575,0.29402620244647626,0.6,0.1,"{'c1': 0.6, 'c2': 0.1}",0.6254513037664364,0.6387383428543529,0.5725915875169607,0.61226041137925,0.02856977472661106,56,0.6020982779166765,0.6257408226448474,0.6538683218798492,0.6272358074804577,0.02116145234037964
22,16.96434195836385,0.6227037268665384,3.2498512268066406,0.25914290545458724,0.2,0.0,"{'c1': 0.2, 'c2': 0.0}",0.6260753287274348,0.6383641674780915,0.5724330735343951,0.6122908565799738,0.02862674788190498,54,0.6033629145259225,0.6269283472572162,0.6550570510690151,0.6284494376173847,0.0211314335394269
23,17.160350879033405,0.9914307535703856,3.419421672821045,0.4606463697965952,0.2,0.1,"{'c1': 0.2, 'c2': 0.1}",0.6260753287274348,0.6383641674780915,0.5724330735343951,0.6122908565799738,0.02862674788190498,54,0.6033910972021113,0.6269257122648808,0.6550562793583266,0.6284576962751062,0.02112002198648503
41,17.06558648745219,1.0145579987123174,3.301889419555664,0.2669223489804992,0.3,0.8,"{'c1': 0.3, 'c2': 0.8}",0.6259140360263956,0.6388347622759158,0.5721433114267542,0.6122973699096885,0.02887903046839746,53,0.6029995794982013,0.626547576936682,0.6552717921433006,0.6282729828593946,0.021374889050818774
42,17.034559806187946,1.1771982833686625,3.3015824953715005,0.2681521993632937,0.3,0.9,"{'c1': 0.3, 'c2': 0.9}",0.6259140360263956,0.6388929493738732,0.5721433114267542,0.6123167656090077,0.02889686100162145,52,0.6029995794982013,0.626478848322682,0.6553008468939832,0.6282597582382888,0.021389006099659384
43,17.844927151997883,0.8494946943424468,3.302736441294352,0.25711272030937754,0.3,1.0,"{'c1': 0.3, 'c2': 1.0}",0.6258248617799179,0.6390134529147982,0.5721433114267542,0.6123272087071568,0.028919934699237218,51,0.6029995794982013,0.6264484741264927,0.6553299042213552,0.6282593192820164,0.02140210412616239
69,17.38845666249593,1.3295578768897112,3.3820616404215493,0.239419989608373,0.6,0.3,"{'c1': 0.6, 'c2': 0.3}",0.6254513037664364,0.638956725603204,0.5725915875169607,0.6123332056288671,0.028637344643684084,49,0.6020937514604852,0.6258431190428801,0.6538384801259172,0.6272584502097608,0.02114839013414107
68,16.186516841252644,0.2270389725442974,3.3037877082824707,0.2667060907986782,0.6,0.2,"{'c1': 0.6, 'c2': 0.2}",0.6254513037664364,0.638956725603204,0.5725915875169607,0.6123332056288671,0.028637344643684084,49,0.6020982779166765,0.625754660651496,0.6538239858124584,0.6272256414602103,0.021142533003949533
39,17.877687056859333,0.9950527674968582,3.319932301839193,0.24510083873308014,0.3,0.6,"{'c1': 0.3, 'c2': 0.6}",0.6258582255907267,0.6390065741417092,0.5721433114267542,0.6123360370530634,0.028923014623402795,48,0.6029854930268413,0.626547576936682,0.6551685916335985,0.6282338871990406,0.021337005050324157
34,17.174173911412556,0.7440235783122494,3.2429088751475015,0.2641342689426188,0.3,0.1,"{'c1': 0.3, 'c2': 0.1}",0.6259473918858671,0.6389321901792674,0.5721306613566073,0.6123367478072472,0.028919984871334497,47,0.603055931965796,0.6267079372098165,0.6548178352982891,0.6281939014913006,0.021157815365091835
66,17.035358270009358,1.2404675383372825,3.268527348836263,0.2327648443636413,0.6,0.0,"{'c1': 0.6, 'c2': 0.0}",0.6255125690853985,0.6389336458180752,0.5725915875169607,0.6123459341401448,0.02863956915112727,46,0.6021309406981635,0.6256827580106588,0.6539569940146309,0.6272568975744844,0.021187156284175734
38,17.599467118581135,0.923336014469184,3.307952324549357,0.25312758539031627,0.3,0.5,"{'c1': 0.3, 'c2': 0.5}",0.6260365581810076,0.6390065741417092,0.5719977957695731,0.6123469760307633,0.02901835728543491,45,0.6029854930268413,0.6265779408838679,0.655050874509543,0.6282047694734175,0.021286708148194975
40,16.106817642847698,0.21612340045235856,3.2951841354370117,0.23879539239178377,0.3,0.7,"{'c1': 0.3, 'c2': 0.7}",0.6258582255907267,0.6390647832440332,0.5721433114267542,0.6123554400871714,0.028940914058520242,44,0.6029854930268413,0.626547576936682,0.6552274541101356,0.628253508024553,0.02136177700340075
33,16.28612796465556,1.1307210304136361,3.233210325241089,0.2544794691275699,0.3,0.0,"{'c1': 0.3, 'c2': 0.0}",0.6260086487450404,0.6389321901792674,0.5721306613566073,0.612357166760305,0.02892960748144638,43,0.6030418428614817,0.6267825164157326,0.6548766704341465,0.6282336765704536,0.02118634366312354
65,16.929484685262043,1.03809687879777,3.2540895144144693,0.2549397124828005,0.5,1.0,"{'c1': 0.5, 'c2': 1.0}",0.6256241084165478,0.6390544104718179,0.5724948051397312,0.6123911080093656,0.028738818003102233,42,0.6023882410674644,0.6261031119368324,0.6542947097689681,0.627595354257755,0.02121698162044279
45,17.20770200093587,1.2469403077557426,3.3806118965148926,0.28109435645390096,0.4,0.1,"{'c1': 0.4, 'c2': 0.1}",0.6261311460794367,0.6388077147866745,0.5724210972251641,0.6124533193637585,0.028776239684418486,41,0.6029209019745296,0.6266141871572616,0.6543037554004653,0.6279462815107522,0.020998099327839925
46,18.140718062718708,1.2831825857481138,3.436971584955851,0.27259706262854505,0.4,0.2,"{'c1': 0.4, 'c2': 0.2}",0.6261311460794367,0.638838829087721,0.5724210972251641,0.6124636907974406,0.028785740414953714,40,0.6029209019745296,0.6266141871572616,0.6543327498725988,0.6279559463347967,0.021010231861982944
15,17.18291409810384,1.01160546026004,3.2767067750295005,0.24989816626922906,0.1,0.4,"{'c1': 0.1, 'c2': 0.4}",0.6264652137094977,0.638684888867273,0.5722636394442562,0.6124712473403423,0.028865422391787302,39,0.6038537895597337,0.6273825562647702,0.6553977713285629,0.6288780390510222,0.021069296234399675
16,14.755330880482992,0.881944576257462,3.2645910580952964,0.25526235751243537,0.1,0.5,"{'c1': 0.1, 'c2': 0.5}",0.6264652137094977,0.6385172933793842,0.5724330735343951,0.612471860207759,0.02873605731247394,38,0.6038537895597337,0.6272309595334864,0.6555154307995658,0.6288667266309286,0.021122469779772213
14,16.983075221379597,0.7760138970375009,3.255643367767334,0.25906475227084647,0.1,0.3,"{'c1': 0.1, 'c2': 0.3}",0.6264652137094977,0.6386889710173119,0.5722636394442562,0.612472608057022,0.028866658141148145,37,0.6038537895597337,0.6273851590106007,0.6554130391440154,0.6288839959047833,0.021075640574686937
64,16.029351552327473,0.22702546320427974,3.295603116353353,0.211836324060049,0.5,0.9,"{'c1': 0.5, 'c2': 0.9}",0.62580242510699,0.639085624969472,0.5725553388177425,0.6124811296314016,0.028747897647407247,36,0.6023741646025144,0.6261031119368324,0.6543535620052771,0.6276102795148746,0.02124724459264949
